"date","product_id","product_name","category","product_type","sales_forecast","demand","actual_sales","lost_sales","promo_flag","discount","base_price","selling_price","opening_stock","inbound_qty","consumption","wastage","closing_stock","stockout_flag","pr_flag","pr_qty","po_flag","supplier_id","planned_lead_time","actual_lead_time","received_qty","delay_flag","shelf_life_days"
"11/24/2025","SKU_003","Pizza","Frozen","Perishable","651","620","136","484","0","0","268.850977938101","268.850977938101","136","1355","136","3","1352","1","1","1380","1","SUP_1","5","5","1355","0","12"
"11/25/2025","SKU_003","Pizza","Frozen","Perishable","702","629","629","0","0","0","286.624472848665","286.624472848665","1352","0","629","28","695","0","0","0","0","SUP_3","0","0","0","0","12"
"11/26/2025","SKU_003","Pizza","Frozen","Perishable","189","159","159","0","0","0","234.355996667256","234.355996667256","695","1387","159","24","1899","0","1","1447","1","SUP_1","4","4","1387","0","12"
"11/27/2025","SKU_003","Pizza","Frozen","Perishable","531","558","558","0","0","0","411.167932182028","411.167932182028","1899","0","558","35","1306","0","0","0","0","SUP_1","0","0","0","0","12"
"11/28/2025","SKU_003","Pizza","Frozen","Perishable","859","828","828","0","0","0","403.921372344127","403.921372344127","1306","0","828","49","429","0","0","0","0","SUP_2","0","0","0","0","12"
"11/29/2025","SKU_003","Pizza","Frozen","Perishable","631","591","429","162","0","0","349.008402448159","349.008402448159","429","1087","429","6","1081","1","1","1240","1","SUP_1","5","5","1087","0","12"
"11/30/2025","SKU_003","Pizza","Frozen","Perishable","1293","1113","1081","32","0","0","299.097505237384","299.097505237384","1081","0","1081","49","0","1","0","0","0","SUP_2","0","0","0","0","12"
"12/1/2025","SKU_003","Pizza","Frozen","Perishable","527","634","0","634","0","0","312.082795714181","312.082795714181","0","1211","0","0","1211","1","1","1306","1","SUP_3","6","6","1211","0","12"
"12/2/2025","SKU_003","Pizza","Frozen","Perishable","471","533","533","0","1","0.1699783924240274","351.736816814776","291.949158136256","1211","0","533","44","634","0","0","0","0","SUP_3","0","0","0","0","12"
"12/3/2025","SKU_003","Pizza","Frozen","Perishable","368","315","315","0","0","0","240.322430340243","240.322430340243","634","839","315","25","1133","0","1","902","1","SUP_1","4","4","839","0","12"
"12/4/2025","SKU_003","Pizza","Frozen","Perishable","1102","1094","1094","0","0","0","227.075843034664","227.075843034664","1133","0","1094","40","0","0","0","0","0","SUP_3","0","0","0","0","12"
"12/5/2025","SKU_003","Pizza","Frozen","Perishable","912","807","0","807","0","0","355.315181416733","355.315181416733","0","1344","0","0","1344","1","1","1358","1","SUP_1","6","6","1344","0","12"
"12/6/2025","SKU_003","Pizza","Frozen","Perishable","591","617","617","0","1","0.2628396012628013","278.227713495874","205.098452220357","1344","0","617","37","690","0","0","0","0","SUP_2","0","0","0","0","12"
"12/7/2025","SKU_003","Pizza","Frozen","Perishable","418","508","508","0","0","0","305.224363607473","305.224363607473","690","1198","508","13","1367","0","1","1376","1","SUP_1","3","3","1198","0","12"
"12/8/2025","SKU_003","Pizza","Frozen","Perishable","788","759","759","0","1","0.2500517143981678","245.905225350843","184.416202172397","1367","0","759","41","567","0","0","0","0","SUP_3","0","0","0","0","12"
"12/9/2025","SKU_003","Pizza","Frozen","Perishable","1145","1054","567","487","1","0.2965063180123671","395.322194109578","278.106665905576","567","800","567","5","795","1","1","934","1","SUP_3","4","4","800","0","12"
"12/10/2025","SKU_003","Pizza","Frozen","Perishable","1110","1149","795","354","0","0","355.724771348056","355.724771348056","795","780","795","16","764","1","1","975","1","SUP_3","5","7","780","1","12"
"12/11/2025","SKU_003","Pizza","Frozen","Perishable","1381","1258","764","494","1","0.1427344478020673","393.584660166067","337.406571033899","764","1305","764","13","1292","1","1","1486","1","SUP_3","2","2","1305","0","12"
"12/12/2025","SKU_003","Pizza","Frozen","Perishable","421","517","517","0","1","0.2962028337160735","397.80148008702","279.971554428796","1292","0","517","15","760","0","0","0","0","SUP_2","0","0","0","0","12"
"12/13/2025","SKU_003","Pizza","Frozen","Perishable","305","327","327","0","1","0.148708939550155","272.612535068334","232.072614070243","760","700","327","23","1110","0","1","805","1","SUP_1","2","2","700","0","12"
"12/14/2025","SKU_003","Pizza","Frozen","Perishable","510","635","635","0","0","0","363.864563862228","363.864563862228","1110","0","635","32","443","0","0","0","0","SUP_2","0","0","0","0","12"
"12/15/2025","SKU_003","Pizza","Frozen","Perishable","540","636","443","193","1","0.1854300106121316","360.990285737383","294.051853222224","443","1206","443","7","1199","1","1","1472","1","SUP_2","6","6","1206","0","12"
"12/16/2025","SKU_003","Pizza","Frozen","Perishable","758","770","770","0","0","0","371.296115995313","371.296115995313","1199","0","770","14","415","0","0","0","0","SUP_2","0","0","0","0","12"
"12/17/2025","SKU_003","Pizza","Frozen","Perishable","798","866","415","451","0","0","247.578155484267","247.578155484267","415","1112","415","16","1096","1","1","1128","1","SUP_1","6","6","1112","0","12"
"12/18/2025","SKU_003","Pizza","Frozen","Perishable","1270","1128","1096","32","0","0","225.737114727969","225.737114727969","1096","0","1096","14","0","1","0","0","0","SUP_2","0","0","0","0","12"
"12/19/2025","SKU_003","Pizza","Frozen","Perishable","506","598","0","598","0","0","335.783259969359","335.783259969359","0","1299","0","0","1299","1","1","1300","1","SUP_2","6","8","1299","1","12"
"12/20/2025","SKU_003","Pizza","Frozen","Perishable","480","598","598","0","1","0.2380182759869079","320.67942902979","244.351864187654","1299","0","598","44","657","0","0","0","0","SUP_3","0","0","0","0","12"
"12/21/2025","SKU_003","Pizza","Frozen","Perishable","396","352","352","0","1","0.1502579825831053","245.755751095493","208.828987727688","657","884","352","8","1181","0","1","944","1","SUP_3","4","4","884","0","12"
"12/22/2025","SKU_003","Pizza","Frozen","Perishable","857","800","800","0","1","0.1908327859547344","394.375173558919","319.115460477288","1181","0","800","50","331","0","0","0","0","SUP_1","0","0","0","0","12"
"12/23/2025","SKU_003","Pizza","Frozen","Perishable","169","167","167","0","0","0","261.653037706941","261.653037706941","331","1224","167","13","1375","0","1","1432","1","SUP_3","3","3","1224","0","12"
"12/24/2025","SKU_003","Pizza","Frozen","Perishable","621","567","567","0","1","0.1831911498098835","338.259940634235","276.293713174827","1375","0","567","43","765","0","0","0","0","SUP_3","0","0","0","0","12"
"12/25/2025","SKU_003","Pizza","Frozen","Perishable","467","448","448","0","0","0","329.242499895356","329.242499895356","765","964","448","20","1261","0","1","1084","1","SUP_1","3","3","964","0","12"
"12/26/2025","SKU_003","Pizza","Frozen","Perishable","486","520","520","0","0","0","265.714415397582","265.714415397582","1261","0","520","14","727","0","0","0","0","SUP_2","0","0","0","0","12"
"12/27/2025","SKU_003","Pizza","Frozen","Perishable","965","877","727","150","0","0","293.908978515662","293.908978515662","727","735","727","15","720","1","1","853","1","SUP_3","4","4","735","0","12"
"12/28/2025","SKU_003","Pizza","Frozen","Perishable","397","381","381","0","0","0","314.015719291617","314.015719291617","720","1020","381","11","1348","0","1","1142","1","SUP_1","3","4","1020","1","12"
"12/29/2025","SKU_003","Pizza","Frozen","Perishable","953","896","896","0","0","0","319.377749660516","319.377749660516","1348","0","896","46","406","0","0","0","0","SUP_3","0","0","0","0","12"
"12/30/2025","SKU_003","Pizza","Frozen","Perishable","879","803","406","397","0","0","354.502098521747","354.502098521747","406","1430","406","5","1425","1","1","1444","1","SUP_1","5","5","1430","0","12"
"12/31/2025","SKU_003","Pizza","Frozen","Perishable","527","611","611","0","0","0","285.844212201356","285.844212201356","1425","0","611","62","752","0","0","0","0","SUP_3","0","0","0","0","12"
"1/1/2023","SKU_004","Yogurt","Chilled","Perishable","845","914","914","0","0","0","194.047293260895","194.047293260895","1496","0","914","64","518","0","0","0","0","SUP_2","0","0","0","0","7"
"1/2/2023","SKU_004","Yogurt","Chilled","Perishable","949","871","518","353","0","0","216.503428665846","216.503428665846","518","910","518","12","898","1","1","1118","1","SUP_1","5","5","910","0","7"
"1/3/2023","SKU_004","Yogurt","Chilled","Perishable","422","395","395","0","1","0.2274217250634411","170.032614477212","131.363503975757","898","0","395","20","483","0","0","0","0","SUP_2","0","0","0","0","7"
"1/4/2023","SKU_004","Yogurt","Chilled","Perishable","669","620","483","137","0","0","238.00992175606","238.00992175606","483","1072","483","9","1063","1","1","1271","1","SUP_2","6","6","1072","0","7"
"1/5/2023","SKU_004","Yogurt","Chilled","Perishable","808","760","760","0","0","0","235.669919673086","235.669919673086","1063","0","760","27","276","0","0","0","0","SUP_3","0","0","0","0","7"
"1/6/2023","SKU_004","Yogurt","Chilled","Perishable","539","451","276","175","1","0.1788180141774724","148.558979037572","121.99395741784","276","1321","276","7","1314","1","1","1355","1","SUP_2","2","2","1321","0","7"
"1/7/2023","SKU_004","Yogurt","Chilled","Perishable","349","377","377","0","0","0","173.372383635739","173.372383635739","1314","0","377","31","906","0","0","0","0","SUP_1","0","0","0","0","7"
"1/8/2023","SKU_004","Yogurt","Chilled","Perishable","899","913","906","7","0","0","237.069133614343","237.069133614343","906","0","906","14","0","1","0","0","0","SUP_3","0","0","0","0","7"
"1/9/2023","SKU_004","Yogurt","Chilled","Perishable","926","997","0","997","0","0","213.489465864229","213.489465864229","0","760","0","0","760","1","1","864","1","SUP_1","2","2","760","0","7"
"1/10/2023","SKU_004","Yogurt","Chilled","Perishable","1101","969","760","209","0","0","157.07732473666","157.07732473666","760","1025","760","32","993","1","1","1154","1","SUP_3","5","5","1025","0","7"
"1/11/2023","SKU_004","Yogurt","Chilled","Perishable","978","1141","993","148","0","0","208.688453257279","208.688453257279","993","0","993","28","0","1","0","0","0","SUP_3","0","0","0","0","7"
"1/12/2023","SKU_004","Yogurt","Chilled","Perishable","999","870","0","870","0","0","149.698280621287","149.698280621287","0","732","0","0","732","1","1","888","1","SUP_3","2","4","732","1","7"
"1/13/2023","SKU_004","Yogurt","Chilled","Perishable","424","531","531","0","0","0","128.355619784341","128.355619784341","732","1284","531","35","1450","0","1","1354","1","SUP_2","3","3","1284","0","7"
"1/14/2023","SKU_004","Yogurt","Chilled","Perishable","601","652","652","0","0","0","214.607919304353","214.607919304353","1450","0","652","31","767","0","0","0","0","SUP_1","0","0","0","0","7"
"1/15/2023","SKU_004","Yogurt","Chilled","Perishable","655","574","574","0","1","0.2031314111296807","213.298687407162","169.971024042037","767","837","574","23","1007","0","1","905","1","SUP_2","2","2","837","0","7"
"1/16/2023","SKU_004","Yogurt","Chilled","Perishable","836","707","707","0","0","0","200.349223761751","200.349223761751","1007","0","707","30","270","0","0","0","0","SUP_2","0","0","0","0","7"
"1/17/2023","SKU_004","Yogurt","Chilled","Perishable","1018","880","270","610","1","0.129262323521277","169.074742082849","147.21974807246","270","1080","270","10","1070","1","1","1101","1","SUP_1","5","5","1080","0","7"
"1/18/2023","SKU_004","Yogurt","Chilled","Perishable","455","462","462","0","0","0","124.326394445463","124.326394445463","1070","0","462","44","564","0","0","0","0","SUP_3","0","0","0","0","7"
"1/19/2023","SKU_004","Yogurt","Chilled","Perishable","151","189","189","0","1","0.1685359985187982","257.270335580192","213.911022683918","564","1172","189","20","1527","0","1","1224","1","SUP_1","2","2","1172","0","7"
"1/20/2023","SKU_004","Yogurt","Chilled","Perishable","571","493","493","0","0","0","174.882661563309","174.882661563309","1527","0","493","42","992","0","0","0","0","SUP_3","0","0","0","0","7"
"1/21/2023","SKU_004","Yogurt","Chilled","Perishable","736","729","729","0","0","0","215.868255841245","215.868255841245","992","0","729","47","216","0","0","0","0","SUP_1","0","0","0","0","7"
"1/22/2023","SKU_004","Yogurt","Chilled","Perishable","475","590","216","374","0","0","145.413168683554","145.413168683554","216","778","216","9","769","1","1","814","1","SUP_1","5","5","778","0","7"
"1/23/2023","SKU_004","Yogurt","Chilled","Perishable","1293","1081","769","312","1","0.2036373882869905","124.149610171241","98.8681077991216","769","1182","769","7","1175","1","1","1388","1","SUP_2","5","5","1182","0","7"
"1/24/2023","SKU_004","Yogurt","Chilled","Perishable","408","446","446","0","0","0","196.257481502662","196.257481502662","1175","0","446","52","677","0","0","0","0","SUP_3","0","0","0","0","7"
"1/25/2023","SKU_004","Yogurt","Chilled","Perishable","711","611","611","0","0","0","222.31129321422","222.31129321422","677","1206","611","7","1265","0","1","1414","1","SUP_1","6","6","1206","0","7"
"1/26/2023","SKU_004","Yogurt","Chilled","Perishable","502","427","427","0","1","0.3465537033470288","212.425074509137","138.808378254227","1265","0","427","20","818","0","0","0","0","SUP_3","0","0","0","0","7"
"1/27/2023","SKU_004","Yogurt","Chilled","Perishable","289","303","303","0","1","0.1897968883541412","160.064514808065","129.684767961579","818","0","303","14","501","0","0","0","0","SUP_3","0","0","0","0","7"
"1/28/2023","SKU_004","Yogurt","Chilled","Perishable","476","435","435","0","1","0.1187081587793667","166.849718224899","147.043295381565","501","1143","435","6","1203","0","1","1219","1","SUP_1","4","4","1143","0","7"
"1/29/2023","SKU_004","Yogurt","Chilled","Perishable","410","469","469","0","0","0","213.486907128479","213.486907128479","1203","0","469","52","682","0","0","0","0","SUP_3","0","0","0","0","7"
"1/30/2023","SKU_004","Yogurt","Chilled","Perishable","442","485","485","0","0","0","199.918780331554","199.918780331554","682","965","485","33","1129","0","1","1178","1","SUP_3","6","6","965","0","7"
"1/31/2023","SKU_004","Yogurt","Chilled","Perishable","476","414","414","0","0","0","189.07541592365","189.07541592365","1129","0","414","16","699","0","0","0","0","SUP_3","0","0","0","0","7"
"2/1/2023","SKU_004","Yogurt","Chilled","Perishable","602","570","570","0","1","0.2662089765921837","138.231912490195","101.4333365338","699","1088","570","26","1191","0","1","1211","1","SUP_1","6","6","1088","0","7"
"2/2/2023","SKU_004","Yogurt","Chilled","Perishable","1094","912","912","0","1","0.2636094289200202","219.475370298383","161.619593272016","1191","0","912","45","234","0","0","0","0","SUP_2","0","0","0","0","7"
"2/3/2023","SKU_004","Yogurt","Chilled","Perishable","426","460","234","226","0","0","229.807316957871","229.807316957871","234","745","234","9","736","1","1","827","1","SUP_2","3","3","745","0","7"
"2/4/2023","SKU_004","Yogurt","Chilled","Perishable","716","616","616","0","0","0","259.123360365414","259.123360365414","736","748","616","12","856","0","1","861","1","SUP_2","3","3","748","0","7"
"2/5/2023","SKU_004","Yogurt","Chilled","Perishable","516","455","455","0","0","0","219.569981236324","219.569981236324","856","0","455","22","379","0","0","0","0","SUP_3","0","0","0","0","7"
"2/6/2023","SKU_004","Yogurt","Chilled","Perishable","487","437","379","58","1","0.2408841340578932","144.093177265273","109.383417036077","379","1160","379","6","1154","1","1","1443","1","SUP_3","3","3","1160","0","7"
